scenario,scenario_type,seed,total_arrivals,served_customers,served_within_horizon,abandoned_customers,avg_wait_time,avg_wait_served,avg_wait_abandoned,avg_system_time,avg_queue_length,max_queue_length,utilization_percent,throughput_per_hour,abandonment_percent,num_kiosks,mean_interarrival_time,mean_service_time,patience_time,duration,reactive_threshold,iteration
3 Kiosk,base,53181,173,173,170,0,0.1711058052444786,0.1711058052444786,0.0,4.17271556171178,0.06166938397353083,2,47.73946747107484,21.25,0.0,3,3.0,4.0,12.0,480,4,182
3 Kiosk,base,53182,154,154,153,0,0.3981356611600059,0.3981356611600059,0.0,4.269933718958398,0.12773519128883523,5,41.26782371633209,19.125,0.0,3,3.0,4.0,12.0,480,4,183
3 Kiosk,base,53183,146,146,144,0,0.38160153937205077,0.38160153937205077,0.0,4.426359512076879,0.11607046822566544,4,40.765373492396186,18.0,0.0,3,3.0,4.0,12.0,480,4,184
3 Kiosk,base,53184,148,148,147,0,0.06691229644457955,0.06691229644457955,0.0,4.1806225467268465,0.020631291403745363,2,41.952321942562385,18.375,0.0,3,3.0,4.0,12.0,480,4,185
3 Kiosk,base,53185,150,150,150,0,0.13471140499970582,0.13471140499970582,0.0,4.2248607107931395,0.04209731406240807,3,42.6057219353483,18.75,0.0,3,3.0,4.0,12.0,480,4,186
3 Kiosk,base,53186,150,150,150,0,0.18728632852074759,0.18728632852074759,0.0,4.020651377769558,0.05852697766273362,2,39.930885929675114,18.75,0.0,3,3.0,4.0,12.0,480,4,187
3 Kiosk,base,53187,165,165,163,0,0.2902043650346176,0.2902043650346176,0.0,4.17920050792938,0.09975775048064979,4,44.49142303882528,20.375,0.0,3,3.0,4.0,12.0,480,4,188
3 Kiosk,base,53188,168,168,165,0,0.34354528747051977,0.34354528747051977,0.0,4.330999881094625,0.12024085061468191,4,46.16828359109973,20.625,0.0,3,3.0,4.0,12.0,480,4,189
3 Kiosk,base,53189,155,155,153,0,0.417384844567489,0.417384844567489,0.0,4.437193468239843,0.1347805227249183,5,43.0867338103989,19.125,0.0,3,3.0,4.0,12.0,480,4,190
3 Kiosk,base,53190,164,164,160,0,0.39366198796099683,0.39366198796099683,0.0,4.380190326270143,0.13118594695987218,4,44.757927357555566,20.0,0.0,3,3.0,4.0,12.0,480,4,191
3 Kiosk,base,53191,154,154,154,0,0.236289111043164,0.236289111043164,0.0,4.309229971968796,0.07580942312634845,4,43.55783976267693,19.25,0.0,3,3.0,4.0,12.0,480,4,192
3 Kiosk,base,53192,162,162,160,0,0.2136383349690622,0.2136383349690622,0.0,4.181615672079118,0.0721029380520585,3,44.570055924856916,20.0,0.0,3,3.0,4.0,12.0,480,4,193
3 Kiosk,base,53193,170,170,169,0,0.41270017558066224,0.41270017558066224,0.0,4.40672163734481,0.1461646455181512,5,46.97177073031833,21.125,0.0,3,3.0,4.0,12.0,480,4,194
3 Kiosk,base,53194,156,156,153,0,0.28546810327965905,0.28546810327965905,0.0,4.20394151485533,0.09277713356588918,3,42.257992580948596,19.125,0.0,3,3.0,4.0,12.0,480,4,195
3 Kiosk,base,53195,177,177,176,0,0.16602295450832097,0.16602295450832097,0.0,4.00893391485581,0.06122096447494336,3,47.02284763089797,22.0,0.0,3,3.0,4.0,12.0,480,4,196
3 Kiosk,base,53196,150,150,148,0,0.07584021872678179,0.07584021872678179,0.0,4.214074972301723,0.023700068352119307,2,42.62741714271421,18.5,0.0,3,3.0,4.0,12.0,480,4,197
3 Kiosk,base,53197,163,163,160,0,0.18007085440733644,0.18007085440733644,0.0,4.077385283022227,0.06114906097582466,3,43.6326657599488,20.0,0.0,3,3.0,4.0,12.0,480,4,198
3 Kiosk,base,53198,163,163,161,0,0.2195974489037904,0.2195974489037904,0.0,4.191939294795557,0.0745716336902455,3,44.799703127917226,20.125,0.0,3,3.0,4.0,12.0,480,4,199
3 Kiosk,base,53199,148,148,147,0,0.17456256746589202,0.17456256746589202,0.0,4.073954565002433,0.053823458301983367,2,39.870477469281205,18.375,0.0,3,3.0,4.0,12.0,480,4,200
3 Kiosk,base,53200,159,159,154,0,0.145603159848909,0.145603159848909,0.0,4.004281151763895,0.0442710856201123,4,41.88915838870158,19.25,0.0,3,3.0,4.0,12.0,480,4,201
3 Kiosk,base,53201,147,147,146,0,0.1406023581508656,0.1406023581508656,0.0,4.198102398411679,0.04305947218370259,2,41.41100832883292,18.25,0.0,3,3.0,4.0,12.0,480,4,202
3 Kiosk,base,53202,174,174,173,0,0.2934618736552655,0.2934618736552655,0.0,4.277995024667001,0.10637992920003374,3,48.039815618591966,21.625,0.0,3,3.0,4.0,12.0,480,4,203
3 Kiosk,base,53203,173,173,170,0,0.22699772746349062,0.22699772746349062,0.0,4.224484632755526,0.08181376427329974,3,47.60383539072015,21.25,0.0,3,3.0,4.0,12.0,480,4,204
3 Kiosk,base,53204,153,153,153,0,0.21381888606951963,0.21381888606951963,0.0,4.138391543631575,0.06815476993465938,3,41.69858448659682,19.125,0.0,3,3.0,4.0,12.0,480,4,205
3 Kiosk,base,53205,158,158,158,0,0.8011423541748698,0.8011423541748698,0.0,5.121744322167877,0.263709358249228,4,47.406604926589985,19.75,0.0,3,3.0,4.0,12.0,480,4,206
3 Kiosk,base,53206,179,179,178,0,0.2741527881145698,0.2741527881145698,0.0,4.337286089112445,0.10223614390105833,4,50.29928255981122,22.25,0.0,3,3.0,4.0,12.0,480,4,207
3 Kiosk,base,53207,156,156,154,0,0.11038187717859539,0.11038187717859539,0.0,4.285576755054058,0.0358741100830435,2,44.949156048101756,19.25,0.0,3,3.0,4.0,12.0,480,4,208
3 Kiosk,base,53208,151,151,149,0,0.29442223117538857,0.29442223117538857,0.0,4.395100537987924,0.09262032689059098,3,42.70763549765307,18.625,0.0,3,3.0,4.0,12.0,480,4,209
3 Kiosk,base,53209,164,164,164,0,0.1339784621596382,0.1339784621596382,0.0,4.08634802736726,0.04577597457120972,3,45.013097825975734,20.5,0.0,3,3.0,4.0,12.0,480,4,210
3 Kiosk,base,53210,146,146,146,0,0.16047305442513127,0.16047305442513127,0.0,4.283848652904937,0.04881055405431076,3,41.80644704014248,18.25,0.0,3,3.0,4.0,12.0,480,4,211
3 Kiosk,base,53211,157,157,155,0,0.24924074125694312,0.24924074125694312,0.0,4.2892452892280355,0.0815224924527918,3,44.00343282246992,19.375,0.0,3,3.0,4.0,12.0,480,4,212
3 Kiosk,base,53212,174,174,172,0,0.36860590772227214,0.36860590772227214,0.0,4.245918199186839,0.13361964154932365,3,46.42981710030671,21.5,0.0,3,3.0,4.0,12.0,480,4,213
3 Kiosk,base,53213,137,137,134,0,0.15978077458153242,0.15978077458153242,0.0,4.135415471886642,0.045604096078479046,3,37.42367093022658,16.75,0.0,3,3.0,4.0,12.0,480,4,214
3 Kiosk,base,53214,143,143,140,0,0.2415199275286922,0.2415199275286922,0.0,4.2291429685401285,0.07195281174292288,4,38.9762678004631,17.5,0.0,3,3.0,4.0,12.0,480,4,215
3 Kiosk,base,53215,145,145,144,0,0.08619218153633523,0.08619218153633523,0.0,4.039930617721395,0.026037221505767934,2,39.694672597075744,18.0,0.0,3,3.0,4.0,12.0,480,4,216
3 Kiosk,base,53216,153,153,151,0,0.13084130757308354,0.13084130757308354,0.0,4.247798494482583,0.04170566678892038,3,43.51228090854575,18.875,0.0,3,3.0,4.0,12.0,480,4,217
3 Kiosk,base,53217,133,133,133,0,0.07421615708092641,0.07421615708092641,0.0,4.227439916379601,0.02056406019117336,2,38.35963611018918,16.625,0.0,3,3.0,4.0,12.0,480,4,218
3 Kiosk,base,53218,160,160,159,0,0.5414377799749193,0.5414377799749193,0.0,4.492521620137543,0.18047925999163977,5,43.6505219352673,19.875,0.0,3,3.0,4.0,12.0,480,4,219
3 Kiosk,base,53219,164,164,161,0,0.18482501577966381,0.18482501577966381,0.0,4.256384735483302,0.0631485470580518,2,46.01086727225929,20.125,0.0,3,3.0,4.0,12.0,480,4,220
3 Kiosk,base,53220,187,187,183,0,0.25877855664691984,0.25877855664691984,0.0,4.262010863039773,0.0977453047213789,3,51.1165234739436,22.875,0.0,3,3.0,4.0,12.0,480,4,221
3 Kiosk,base,53221,146,146,146,0,0.10086802140200132,0.10086802140200132,0.0,4.085379919262613,0.030680689843108736,2,40.39852340886455,18.25,0.0,3,3.0,4.0,12.0,480,4,222
3 Kiosk,base,53222,175,175,174,0,0.32165880885759685,0.32165880885759685,0.0,4.212826867021932,0.11727144072933218,3,46.97731548778907,21.75,0.0,3,3.0,4.0,12.0,480,4,223
3 Kiosk,base,53223,160,160,160,0,0.23946274015724384,0.23946274015724384,0.0,4.261241244234286,0.07982091338574794,4,44.6864278230782,20.0,0.0,3,3.0,4.0,12.0,480,4,224
3 Kiosk,base,53224,168,168,166,0,0.29733335272216005,0.29733335272216005,0.0,4.302546577023951,0.10406667345275601,3,46.623660664340065,20.75,0.0,3,3.0,4.0,12.0,480,4,225
3 Kiosk,base,53225,173,173,168,0,0.2598629621421723,0.2598629621421723,0.0,4.275127512735993,0.0893912796438426,4,47.44698818112432,21.0,0.0,3,3.0,4.0,12.0,480,4,226
3 Kiosk,base,53226,166,166,165,0,0.4503561035904727,0.4503561035904727,0.0,4.408463390574483,0.15574815249170512,4,45.440867898230195,20.625,0.0,3,3.0,4.0,12.0,480,4,227
3 Kiosk,base,53227,151,151,151,0,0.2472637465393357,0.2472637465393357,0.0,4.44314227846611,0.07778505359883268,3,43.99844849450991,18.875,0.0,3,3.0,4.0,12.0,480,4,228
3 Kiosk,base,53228,149,149,145,0,0.20517809363159342,0.20517809363159342,0.0,4.376647993628832,0.06335129110895324,2,42.52965960113675,18.125,0.0,3,3.0,4.0,12.0,480,4,229
3 Kiosk,base,53229,178,178,177,0,0.45296937732116344,0.45296937732116344,0.0,4.546406113708265,0.16797614408993145,3,50.227094555085664,22.125,0.0,3,3.0,4.0,12.0,480,4,230
3 Kiosk,base,53230,159,159,156,0,0.34251777795839367,0.34251777795839367,0.0,4.4334075300249856,0.11345901394871791,4,44.74078974789614,19.5,0.0,3,3.0,4.0,12.0,480,4,231
3 Kiosk,base,53231,136,136,135,0,0.05853487737452364,0.05853487737452364,0.0,4.035286768186709,0.016584881922781698,2,37.519482764416146,16.875,0.0,3,3.0,4.0,12.0,480,4,232
3 Kiosk,base,53232,159,159,158,0,0.24595691975920533,0.24595691975920533,0.0,4.292416140236266,0.08147322967023676,3,44.663676855682375,19.75,0.0,3,3.0,4.0,12.0,480,4,233
3 Kiosk,base,53233,145,145,145,0,0.16907819640872077,0.16907819640872077,0.0,4.103113804010534,0.0510757051651344,4,39.6135529932127,18.125,0.0,3,3.0,4.0,12.0,480,4,234
3 Kiosk,base,53234,162,162,161,0,0.2045432898696538,0.2045432898696538,0.0,4.253693507459745,0.06903336033100817,4,45.14920642999608,20.125,0.0,3,3.0,4.0,12.0,480,4,235
3 Kiosk,base,53235,160,160,159,0,0.22099626775352169,0.22099626775352169,0.0,4.242029438901177,0.07366542258450723,3,44.6663287858199,19.875,0.0,3,3.0,4.0,12.0,480,4,236
3 Kiosk,base,53236,158,158,158,0,0.16262580099605764,0.16262580099605764,0.0,4.219241888745914,0.053530992827868974,2,44.510093185033114,19.75,0.0,3,3.0,4.0,12.0,480,4,237
3 Kiosk,base,53237,165,165,165,0,0.16816005407979512,0.16816005407979512,0.0,4.135046728428744,0.05780501858992957,3,45.45390981024839,20.625,0.0,3,3.0,4.0,12.0,480,4,238
3 Kiosk,base,53238,145,145,141,0,0.1937312033289289,0.1937312033289289,0.0,4.2627906376314,0.0535911005466977,3,39.92143184609467,17.625,0.0,3,3.0,4.0,12.0,480,4,239
3 Kiosk,base,53239,168,168,166,0,0.28255545225061557,0.28255545225061557,0.0,4.304626424655017,0.09889440828771545,3,46.522501736369094,20.75,0.0,3,3.0,4.0,12.0,480,4,240
3 Kiosk,base,53240,152,152,151,0,0.2858551704560311,0.2858551704560311,0.0,4.237365284049905,0.09052080397774317,3,41.53241312691503,18.875,0.0,3,3.0,4.0,12.0,480,4,241
3 Kiosk,base,53241,170,170,170,0,0.16455244888888462,0.16455244888888462,0.0,4.1874281890872425,0.0582789923148133,3,47.49228304400843,21.25,0.0,3,3.0,4.0,12.0,480,4,242
3 Kiosk,base,53242,179,179,179,0,0.5867141880034211,0.5867141880034211,0.0,4.732347392703496,0.2187954992762758,5,51.53252386398004,22.375,0.0,3,3.0,4.0,12.0,480,4,243
3 Kiosk,base,53243,173,173,173,0,0.3748937006109502,0.3748937006109502,0.0,4.283796155952858,0.13511793792852997,5,46.96111977598269,21.625,0.0,3,3.0,4.0,12.0,480,4,244
3 Kiosk,base,53244,149,149,149,0,0.22528648897017065,0.22528648897017065,0.0,4.287943644880868,0.06993268095115714,2,42.03721640490929,18.625,0.0,3,3.0,4.0,12.0,480,4,245
3 Kiosk,base,53245,158,158,156,0,0.3217838168457219,0.3217838168457219,0.0,4.410161400280715,0.10592050637838346,3,44.67760402325317,19.5,0.0,3,3.0,4.0,12.0,480,4,246
3 Kiosk,base,53246,154,154,152,0,0.21099110850170527,0.21099110850170527,0.0,4.156354464289579,0.06769298064429712,3,41.86079588550108,19.0,0.0,3,3.0,4.0,12.0,480,4,247
3 Kiosk,base,53247,143,143,142,0,0.1850114756168743,0.1850114756168743,0.0,4.1674752164102635,0.05511800211086047,3,39.535249298777366,17.75,0.0,3,3.0,4.0,12.0,480,4,248
3 Kiosk,base,53248,154,154,153,0,0.3361604206385244,0.3361604206385244,0.0,4.328480953873699,0.10785146828819325,4,42.61297166146499,19.125,0.0,3,3.0,4.0,12.0,480,4,249
3 Kiosk,base,53249,155,155,153,0,0.1468619419907366,0.1468619419907366,0.0,4.102029768645988,0.04742416876784203,2,42.536285448313365,19.125,0.0,3,3.0,4.0,12.0,480,4,250
3 Kiosk,base,53250,150,150,150,0,0.18679910659403925,0.18679910659403925,0.0,4.265602965197789,0.058374720810637264,4,42.48754019378906,18.75,0.0,3,3.0,4.0,12.0,480,4,251
3 Kiosk,base,53251,159,159,159,0,0.24794870347229728,0.24794870347229728,0.0,4.255685438492487,0.08213300802519848,4,44.25209311584791,19.875,0.0,3,3.0,4.0,12.0,480,4,252
3 Kiosk,base,53252,163,163,161,0,0.3353815311468049,0.3353815311468049,0.0,4.391109017316615,0.11388997828526917,4,45.87633205721505,20.125,0.0,3,3.0,4.0,12.0,480,4,253
3 Kiosk,base,53253,167,167,166,0,0.26287181063622467,0.26287181063622467,0.0,4.290054790147173,0.0914574841171865,3,46.667696747176834,20.75,0.0,3,3.0,4.0,12.0,480,4,254
3 Kiosk,base,53254,167,167,164,0,0.16927982167920294,0.16927982167920294,0.0,4.104886146228063,0.05889527129255602,3,45.11178992049936,20.5,0.0,3,3.0,4.0,12.0,480,4,255
3 Kiosk,base,53255,167,167,164,0,0.36557069206108217,0.36557069206108217,0.0,4.394226134984735,0.12718813661291817,4,46.05084668711197,20.5,0.0,3,3.0,4.0,12.0,480,4,256
3 Kiosk,base,53256,161,161,161,0,0.2562415787770676,0.2562415787770676,0.0,4.179970459879615,0.08594769621480809,3,43.869468740104864,20.125,0.0,3,3.0,4.0,12.0,480,4,257
3 Kiosk,base,53257,163,163,161,0,0.28481165395628233,0.28481165395628233,0.0,4.432371255586099,0.0967172908226542,3,46.9014373328526,20.125,0.0,3,3.0,4.0,12.0,480,4,258
3 Kiosk,base,53258,152,152,151,0,0.2596144874365433,0.2596144874365433,0.0,4.288620274578342,0.08221125435490538,5,42.50605038460437,18.875,0.0,3,3.0,4.0,12.0,480,4,259
3 Kiosk,base,53259,173,173,172,0,0.31298643807121845,0.31298643807121845,0.0,4.196258136392866,0.11280552872150165,3,46.36881800330332,21.5,0.0,3,3.0,4.0,12.0,480,4,260
3 Kiosk,base,53260,155,155,154,0,0.11140814749450584,0.11140814749450584,0.0,4.106960946168241,0.035975547628434176,2,42.77027209246739,19.25,0.0,3,3.0,4.0,12.0,480,4,261
3 Kiosk,base,53261,167,167,163,0,0.21150636443787094,0.21150636443787094,0.0,4.193947840609398,0.07300575587766336,3,45.53368388755048,20.375,0.0,3,3.0,4.0,12.0,480,4,262
3 Kiosk,base,53262,161,161,161,0,0.28648974858962695,0.28648974858962695,0.0,4.196442203296735,0.09609343650610404,3,43.715440639433616,20.125,0.0,3,3.0,4.0,12.0,480,4,263
3 Kiosk,base,53263,159,159,159,0,0.09008530702906424,0.09008530702906424,0.0,4.221773191944332,0.02984075795337753,2,45.62072039593943,19.875,0.0,3,3.0,4.0,12.0,480,4,264
3 Kiosk,base,53264,183,183,182,0,0.2933607774219955,0.2933607774219955,0.0,4.1149962455205475,0.11184379639213579,3,48.52402404409176,22.75,0.0,3,3.0,4.0,12.0,480,4,265
3 Kiosk,base,53265,180,180,177,0,0.23011996563933684,0.23011996563933684,0.0,4.275678990695233,0.08629498711475132,2,50.37289102566368,22.125,0.0,3,3.0,4.0,12.0,480,4,266
3 Kiosk,base,53266,173,173,171,0,0.05077100333921539,0.05077100333921539,0.0,3.9629785493814165,0.018298715786842213,1,46.8630027683986,21.375,0.0,3,3.0,4.0,12.0,480,4,267
3 Kiosk,base,53267,141,141,139,0,0.24431405491865996,0.24431405491865996,0.0,4.1234150493023805,0.07176725363235636,4,37.84314540416911,17.375,0.0,3,3.0,4.0,12.0,480,4,268
3 Kiosk,base,53268,150,150,150,0,0.14242678711202206,0.14242678711202206,0.0,4.0737850937336715,0.04450837097250689,2,40.95164902730886,18.75,0.0,3,3.0,4.0,12.0,480,4,269
3 Kiosk,base,53269,176,176,175,0,0.2537164421040183,0.2537164421040183,0.0,4.332339408657736,0.0930293621048067,3,49.68592396334327,21.875,0.0,3,3.0,4.0,12.0,480,4,270
3 Kiosk,base,53270,150,150,148,0,0.43230185175805447,0.43230185175805447,0.0,4.386754834847271,0.13509432867439203,4,40.79327638488948,18.5,0.0,3,3.0,4.0,12.0,480,4,271
3 Kiosk,base,53271,154,154,153,0,0.12450549930630973,0.12450549930630973,0.0,4.1029916506712585,0.03994551436077438,2,42.39306431339295,19.125,0.0,3,3.0,4.0,12.0,480,4,272
3 Kiosk,base,53272,145,145,143,0,0.1341160246531437,0.1341160246531437,0.0,4.1671360654620155,0.040514215780637165,2,40.20231543267846,17.875,0.0,3,3.0,4.0,12.0,480,4,273
3 Kiosk,base,53273,186,186,185,0,0.3517039052866372,0.3517039052866372,0.0,4.50962510074692,0.1362852632985719,4,53.39703204121056,23.125,0.0,3,3.0,4.0,12.0,480,4,274
3 Kiosk,base,53274,152,152,151,0,0.22510019278156781,0.22510019278156781,0.0,4.173653820846381,0.07128172771416313,3,41.58490049772493,18.875,0.0,3,3.0,4.0,12.0,480,4,275
3 Kiosk,base,53275,149,149,145,0,0.168848880973895,0.168848880973895,0.0,4.256897855827394,0.052263082568889736,2,41.66180734843286,18.125,0.0,3,3.0,4.0,12.0,480,4,276
3 Kiosk,base,53276,188,188,186,0,0.5646949078377179,0.5646949078377179,0.0,4.519910767054595,0.2211721722364395,3,51.46413368536875,23.25,0.0,3,3.0,4.0,12.0,480,4,277
3 Kiosk,base,53277,185,185,180,0,0.729276117522612,0.729276117522612,0.0,4.728258335399116,0.2748740557713256,5,50.43361856841162,22.5,0.0,3,3.0,4.0,12.0,480,4,278
3 Kiosk,base,53278,166,166,165,0,0.20751045983872693,0.20751045983872693,0.0,4.300050638781756,0.07176403402755974,3,47.16201277825732,20.625,0.0,3,3.0,4.0,12.0,480,4,279
3 Kiosk,base,53279,138,138,138,0,0.025913696598061364,0.025913696598061364,0.0,3.9381254564577572,0.007450187771942642,2,37.49202936532206,17.25,0.0,3,3.0,4.0,12.0,480,4,280
3 Kiosk,base,53280,158,158,156,0,0.26754518924640797,0.26754518924640797,0.0,4.3526180227043945,0.08806695812694262,3,44.314175471059,19.5,0.0,3,3.0,4.0,12.0,480,4,281
3 Kiosk,base,53281,160,160,157,0,0.4381492994174797,0.4381492994174797,0.0,4.394148825957663,0.14604976647249324,5,43.341649267373455,19.625,0.0,3,3.0,4.0,12.0,480,4,282
3 Kiosk,base,53282,151,151,150,0,0.13961137117505215,0.13961137117505215,0.0,4.100539428473863,0.04391941051548516,3,41.25753505336683,18.75,0.0,3,3.0,4.0,12.0,480,4,283
3 Kiosk,base,53283,162,162,159,0,0.21312491297141808,0.21312491297141808,0.0,4.222792208185032,0.07192965812785361,2,44.66927203968666,19.875,0.0,3,3.0,4.0,12.0,480,4,284
3 Kiosk,base,53284,155,155,155,0,0.12881876063797137,0.12881876063797137,0.0,4.087483558616714,0.04159772478934492,2,42.61062803379899,19.375,0.0,3,3.0,4.0,12.0,480,4,285
3 Kiosk,base,53285,161,161,160,0,0.3264641666858616,0.3264641666858616,0.0,4.324883905323324,0.10950152257588273,3,44.65433973117053,20.0,0.0,3,3.0,4.0,12.0,480,4,286
3 Kiosk,base,53286,158,158,155,0,0.14899414053704343,0.14899414053704343,0.0,3.942294981321516,0.04904390459344346,2,41.12571405706396,19.375,0.0,3,3.0,4.0,12.0,480,4,287
3 Kiosk,base,53287,153,153,152,0,0.31849774940044573,0.31849774940044573,0.0,4.326975151911599,0.10152115762139208,3,42.54642692681252,19.0,0.0,3,3.0,4.0,12.0,480,4,288
3 Kiosk,base,53288,150,150,150,0,0.3198557643072332,0.3198557643072332,0.0,4.290204756228388,0.09995492634601039,3,41.35780199917868,18.75,0.0,3,3.0,4.0,12.0,480,4,289
3 Kiosk,base,53289,160,160,157,0,0.28590387263760386,0.28590387263760386,0.0,4.3882902914721065,0.09530129087920128,4,45.22382693639996,19.625,0.0,3,3.0,4.0,12.0,480,4,290
3 Kiosk,base,53290,184,184,184,0,0.6178059392534557,0.6178059392534557,0.0,4.663054443025269,0.23682561004715802,4,51.68928643708428,23.0,0.0,3,3.0,4.0,12.0,480,4,291
3 Kiosk,base,53291,178,178,177,0,0.1591367838542898,0.1591367838542898,0.0,4.122657928651973,0.05901322401263247,3,48.8253368659187,22.125,0.0,3,3.0,4.0,12.0,480,4,292
3 Kiosk,base,53292,172,172,171,0,0.5108894737042612,0.5108894737042612,0.0,4.486141934918944,0.18306872807736024,7,47.297225763719965,21.375,0.0,3,3.0,4.0,12.0,480,4,293
3 Kiosk,base,53293,184,184,182,0,0.3559781898644629,0.3559781898644629,0.0,4.282331378904637,0.13645830611471077,5,50.154999011252585,22.75,0.0,3,3.0,4.0,12.0,480,4,294
3 Kiosk,base,53294,159,159,158,0,0.44169078026435465,0.44169078026435465,0.0,4.3936119935084,0.14631007096256748,4,43.42646765641203,19.75,0.0,3,3.0,4.0,12.0,480,4,295
3 Kiosk,base,53295,171,171,169,0,0.12999708513373143,0.12999708513373143,0.0,4.082729546580149,0.04631146157889183,4,46.58658882968306,21.125,0.0,3,3.0,4.0,12.0,480,4,296
3 Kiosk,base,53296,154,154,152,0,0.11227323647372336,0.11227323647372336,0.0,3.968693328827613,0.036020996701986246,3,41.00982394797803,19.0,0.0,3,3.0,4.0,12.0,480,4,297
3 Kiosk,base,53297,166,166,165,0,0.18857342342241484,0.18857342342241484,0.0,4.295371920061261,0.0652149756002518,3,47.309048006383755,20.625,0.0,3,3.0,4.0,12.0,480,4,298
3 Kiosk,base,53298,177,177,174,0,0.41179545827315933,0.41179545827315933,0.0,4.541650943179099,0.1518495752382275,3,50.10697159889178,21.75,0.0,3,3.0,4.0,12.0,480,4,299
3 Kiosk,base,53299,153,153,153,0,0.19904023841041532,0.19904023841041532,0.0,4.209462648644455,0.06344407599331989,4,42.61073810873665,19.125,0.0,3,3.0,4.0,12.0,480,4,300
4 Kiosk,base,54000,158,158,158,0,0.008711225281636184,0.008711225281636184,0.0,3.981339325560405,0.002867444988538577,1,32.69141874187739,19.75,0.0,4,3.0,4.0,12.0,480,4,1
4 Kiosk,base,54001,159,159,158,0,0.06195093799114924,0.06195093799114924,0.0,4.140278632123372,0.020521248209568185,2,33.573746508471416,19.75,0.0,4,3.0,4.0,12.0,480,4,2
4 Kiosk,base,54002,168,168,166,0,0.016911614898141043,0.016911614898141043,0.0,3.966831801735872,0.005919065214349365,1,34.43651648902045,20.75,0.0,4,3.0,4.0,12.0,480,4,3
4 Kiosk,base,54003,148,148,148,0,0.008269716133718156,0.008269716133718156,0.0,4.021236077258653,0.002549829141229765,1,30.933282367004672,18.5,0.0,4,3.0,4.0,12.0,480,4,4
4 Kiosk,base,54004,155,155,155,0,0.03950995995452704,0.03950995995452704,0.0,3.9886833086264892,0.012758424568649356,3,31.88134734604971,19.375,0.0,4,3.0,4.0,12.0,480,4,5
4 Kiosk,base,54005,162,162,161,0,0.07037204614319828,0.07037204614319828,0.0,4.0726814734245504,0.02375056557332942,3,33.58147511020119,20.125,0.0,4,3.0,4.0,12.0,480,4,6
4 Kiosk,base,54006,165,165,164,0,0.0618783910176942,0.0618783910176942,0.0,3.979993359795936,0.02127069691233238,2,33.66680445615865,20.5,0.0,4,3.0,4.0,12.0,480,4,7
4 Kiosk,base,54007,170,170,168,0,0.11984300483987441,0.11984300483987441,0.0,4.112914250969474,0.04244439754745552,5,35.22699383496327,21.0,0.0,4,3.0,4.0,12.0,480,4,8
4 Kiosk,base,54008,151,151,150,0,0.051186127539017676,0.051186127539017676,0.0,4.091234963631706,0.01610230262164931,4,31.63312810332115,18.75,0.0,4,3.0,4.0,12.0,480,4,9
4 Kiosk,base,54009,165,165,163,0,0.01616559958611114,0.01616559958611114,0.0,3.8990686502288177,0.005556924857725705,1,33.026366412327945,20.375,0.0,4,3.0,4.0,12.0,480,4,10
4 Kiosk,base,54010,155,155,152,0,0.10552444543922762,0.10552444543922762,0.0,4.13406699369414,0.03407560217308392,3,32.19979180609398,19.0,0.0,4,3.0,4.0,12.0,480,4,11
4 Kiosk,base,54011,139,139,139,0,0.017727459422092667,0.017727459422092667,0.0,4.046013335145865,0.005133576790981002,1,29.1631112877919,17.375,0.0,4,3.0,4.0,12.0,480,4,12
4 Kiosk,base,54012,156,156,155,0,0.07969223549962834,0.07969223549962834,0.0,4.103514781566448,0.02589997653737921,3,32.574063109387325,19.375,0.0,4,3.0,4.0,12.0,480,4,13
4 Kiosk,base,54013,181,181,180,0,0.05246822301620694,0.05246822301620694,0.0,3.951235487726732,0.019784892429028034,4,36.70507883977757,22.5,0.0,4,3.0,4.0,12.0,480,4,14
4 Kiosk,base,54014,185,185,183,0,0.09557048252260908,0.09557048252260908,0.0,3.931170741150835,0.03683445680558892,3,36.83229625212914,22.875,0.0,4,3.0,4.0,12.0,480,4,15
4 Kiosk,base,54015,162,162,162,0,0.029018502351527416,0.029018502351527416,0.0,3.8658645314391697,0.009793744543640504,2,32.37338837042697,20.25,0.0,4,3.0,4.0,12.0,480,4,16
4 Kiosk,base,54016,149,149,148,0,0.007304727723980295,0.007304727723980295,0.0,4.033632011359262,0.00226750923098555,1,31.200075177318183,18.5,0.0,4,3.0,4.0,12.0,480,4,17
4 Kiosk,base,54017,161,161,160,0,0.014954790103679859,0.014954790103679859,0.0,3.9971966211977636,0.0050160858472759525,2,33.17815162856528,20.0,0.0,4,3.0,4.0,12.0,480,4,18
4 Kiosk,base,54018,159,159,157,0,0.03913058951731359,0.03913058951731359,0.0,3.8950280595834124,0.012962007777610125,2,31.5589894364327,19.625,0.0,4,3.0,4.0,12.0,480,4,19
4 Kiosk,base,54019,166,166,166,0,0.08208077128059392,0.08208077128059392,0.0,4.177960530865952,0.028386266734538732,2,35.41229375474837,20.75,0.0,4,3.0,4.0,12.0,480,4,20
4 Kiosk,base,54020,166,166,166,0,0.05814455477362288,0.05814455477362288,0.0,4.034848301328908,0.02010832519254458,2,34.381917808759226,20.75,0.0,4,3.0,4.0,12.0,480,4,21
4 Kiosk,base,54021,161,161,161,0,0.05664105470316465,0.05664105470316465,0.0,3.9843716188482916,0.018998353765019807,2,32.93565733475862,20.125,0.0,4,3.0,4.0,12.0,480,4,22
